Sale_Period,Country,Store_ID,category_name,Sales,% of Store Sales
2023 Q4,United States,ST-10,Tablet,722627,0.176903218
2023 Q4,United States,ST-10,Wearable,477433,0.116878326
2023 Q4,United States,ST-11,Accessories,649140,0.140178016
2023 Q4,United States,ST-11,Audio,626596,0.13530977
2023 Q4,United States,ST-11,Desktop,412831,0.089148459
2023 Q4,United States,ST-11,Laptop,503999,0.108835659
2023 Q4,United States,ST-11,Smart Speaker,56178,0.012131313
2023 Q4,United States,ST-11,Smartphone,675805,0.145936168
2023 Q4,United States,ST-11,Streaming Device,140781,0.03040084
2023 Q4,United States,ST-11,Subscription Service,281969,0.060889569
2023 Q4,United States,ST-11,Tablet,791712,0.170965612
2023 Q4,United States,ST-11,Wearable,491815,0.106204595
2023 Q4,United States,ST-12,Accessories,696158,0.148513041
2023 Q4,United States,ST-12,Audio,463663,0.09891433
2023 Q4,United States,ST-12,Desktop,476391,0.101629625
2023 Q4,United States,ST-12,Laptop,530680,0.113211226
2023 Q4,United States,ST-12,Smart Speaker,131470,0.028046808
2023 Q4,United States,ST-12,Smartphone,685297,0.146196038
2023 Q4,United States,ST-12,Streaming Device,148747,0.031732551
2023 Q4,United States,ST-12,Subscription Service,209606,0.044715746
2023 Q4,United States,ST-12,Tablet,802951,0.171295446
2023 Q4,United States,ST-12,Wearable,542558,0.115745188
2023 Q4,United States,ST-13,Accessories,603123,0.143070807
2023 Q4,United States,ST-13,Audio,472123,0.111995428
2023 Q4,United States,ST-13,Desktop,340048,0.080665042
2023 Q4,United States,ST-13,Laptop,476270,0.112979166
2023 Q4,United States,ST-13,Smart Speaker,104622,0.024818079
2023 Q4,United States,ST-13,Smartphone,601454,0.142674893
2023 Q4,United States,ST-13,Streaming Device,113844,0.02700569
2023 Q4,United States,ST-13,Subscription Service,274976,0.065228881
2023 Q4,United States,ST-13,Tablet,778461,0.184663897
2023 Q4,United States,ST-13,Wearable,450635,0.106898117
2023 Q4,United States,ST-14,Accessories,681213,0.143268215
2023 Q4,United States,ST-14,Audio,574049,0.120730191
2023 Q4,United States,ST-14,Desktop,380334,0.079989333
2023 Q4,United States,ST-14,Laptop,564664,0.1187564
2023 Q4,United States,ST-14,Smart Speaker,63390,0.013331766
2023 Q4,United States,ST-14,Smartphone,694523,0.146067487
2023 Q4,United States,ST-14,Streaming Device,175456,0.036900746
2023 Q4,United States,ST-14,Subscription Service,377030,0.079294457
2023 Q4,United States,ST-14,Tablet,844094,0.177524271
2023 Q4,United States,ST-14,Wearable,400056,0.084137134
2023 Q4,United States,ST-15,Accessories,687089,0.153939926
2023 Q4,United States,ST-15,Audio,524305,0.117468731
2023 Q4,United States,ST-15,Desktop,340190,0.076218399
2023 Q4,United States,ST-15,Laptop,504324,0.112992057
2023 Q4,United States,ST-15,Smart Speaker,78484,0.01758407
2023 Q4,United States,ST-15,Smartphone,675076,0.151248455
2023 Q4,United States,ST-15,Streaming Device,125189,0.028048165
2023 Q4,United States,ST-15,Subscription Service,252343,0.056536581
2023 Q4,United States,ST-15,Tablet,830075,0.185975447
2023 Q4,United States,ST-15,Wearable,446283,0.09998817
2023 Q4,United States,ST-2,Accessories,775944,0.169135659
2023 Q4,United States,ST-2,Audio,578344,0.126063986
2023 Q4,United States,ST-2,Desktop,487085,0.106171892
2023 Q4,United States,ST-2,Laptop,604306,0.131723028
2023 Q4,United States,ST-2,Smart Speaker,47212,0.010290991
2023 Q4,United States,ST-2,Smartphone,570850,0.124430488
2023 Q4,United States,ST-2,Streaming Device,177325,0.038652249
2023 Q4,United States,ST-2,Subscription Service,255323,0.055653789
2023 Q4,United States,ST-2,Tablet,695626,0.151628419
2023 Q4,United States,ST-2,Wearable,395687,0.086249499
2023 Q4,United States,ST-3,Accessories,674986,0.158302567
2023 Q4,United States,ST-3,Audio,521760,0.122366905
2023 Q4,United States,ST-3,Desktop,362558,0.085029708
2023 Q4,United States,ST-3,Laptop,626020,0.146818709
2023 Q4,United States,ST-3,Smart Speaker,114544,0.026863682
2023 Q4,United States,ST-3,Smartphone,494684,0.116016847
2023 Q4,United States,ST-3,Streaming Device,105009,0.024627465
2023 Q4,United States,ST-3,Subscription Service,243570,0.057123787
2023 Q4,United States,ST-3,Tablet,659400,0.154647227
2023 Q4,United States,ST-3,Wearable,461367,0.108203104
2023 Q4,United States,ST-4,Accessories,693347,0.152086702
2023 Q4,United States,ST-4,Audio,571682,0.125399302
2023 Q4,United States,ST-4,Desktop,358666,0.078673924
2023 Q4,United States,ST-4,Laptop,547632,0.120123898
2023 Q4,United States,ST-4,Smart Speaker,66060,0.01449036
2023 Q4,United States,ST-4,Smartphone,617410,0.135429807
2023 Q4,United States,ST-4,Streaming Device,160156,0.035130458
2023 Q4,United States,ST-4,Subscription Service,348103,0.076356914
2023 Q4,United States,ST-4,Tablet,760997,0.16692583
2023 Q4,United States,ST-4,Wearable,434840,0.095382805
2023 Q4,United States,ST-5,Accessories,695844,0.154287972
2023 Q4,United States,ST-5,Audio,577493,0.128046263
2023 Q4,United States,ST-5,Desktop,345526,0.076612726
2023 Q4,United States,ST-5,Laptop,548677,0.121656954
2023 Q4,United States,ST-5,Smart Speaker,44098,0.009777753
2023 Q4,United States,ST-5,Smartphone,704753,0.156263345
2023 Q4,United States,ST-5,Streaming Device,161335,0.035772458
2023 Q4,United States,ST-5,Subscription Service,264301,0.058602884
2023 Q4,United States,ST-5,Tablet,658813,0.146077169
2023 Q4,United States,ST-5,Wearable,509194,0.112902475
2023 Q4,United States,ST-6,Accessories,673079,0.152701178
2023 Q4,United States,ST-6,Audio,522395,0.118515556
2023 Q4,United States,ST-6,Desktop,447035,0.101418661
2023 Q4,United States,ST-6,Laptop,534320,0.121220976
2023 Q4,United States,ST-6,Smart Speaker,105312,0.023892094
2023 Q4,United States,ST-6,Smartphone,689866,0.156509638
2023 Q4,United States,ST-6,Streaming Device,125028,0.028365055
2023 Q4,United States,ST-6,Subscription Service,241039,0.054684427
2023 Q4,United States,ST-6,Tablet,681165,0.154535646
2023 Q4,United States,ST-6,Wearable,388579,0.088156771
2023 Q4,United States,ST-7,Accessories,772402,0.164256835
2023 Q4,United States,ST-7,Audio,681362,0.144896525
2023 Q4,United States,ST-7,Desktop,345543,0.073482202
2023 Q4,United States,ST-7,Laptop,561361,0.11937745
2023 Q4,United States,ST-7,Smart Speaker,77548,0.016491139
2023 Q4,United States,ST-7,Smartphone,618690,0.131568874
2023 Q4,United States,ST-7,Streaming Device,143379,0.030490575
2023 Q4,United States,ST-7,Subscription Service,255101,0.054249061
2023 Q4,United States,ST-7,Tablet,753547,0.160247184
2023 Q4,United States,ST-7,Wearable,493471,0.104940154
2023 Q4,United States,ST-8,Accessories,686359,0.155946202
2023 Q4,United States,ST-8,Audio,539921,0.122674328
2023 Q4,United States,ST-8,Desktop,393152,0.089327249
2023 Q4,United States,ST-8,Laptop,573005,0.130191275
2023 Q4,United States,ST-8,Smart Speaker,34542,0.007848216
2023 Q4,United States,ST-8,Smartphone,768891,0.174698126
2023 Q4,United States,ST-8,Streaming Device,152924,0.034745544
2023 Q4,United States,ST-8,Subscription Service,308856,0.07017453
2023 Q4,United States,ST-8,Tablet,630899,0.14334525
2023 Q4,United States,ST-8,Wearable,312706,0.07104928
2023 Q4,United States,ST-9,Accessories,725928,0.157376043
2023 Q4,United States,ST-9,Audio,617245,0.133814339
2023 Q4,United States,ST-9,Desktop,356280,0.077238978
2023 Q4,United States,ST-9,Laptop,527820,0.114427633
2023 Q4,United States,ST-9,Smart Speaker,74336,0.016115518
2023 Q4,United States,ST-9,Smartphone,621111,0.13465246
2023 Q4,United States,ST-9,Streaming Device,225845,0.048961594
2023 Q4,United States,ST-9,Subscription Service,278597,0.060397854
2023 Q4,United States,ST-9,Tablet,704959,0.152830112
2023 Q4,United States,ST-9,Wearable,480576,0.104185469
2024 Q1,Australia,ST-51,Accessories,574079,0.152252779
2024 Q1,Australia,ST-51,Audio,609832,0.161734912
2024 Q1,Australia,ST-51,Desktop,358077,0.094966404
2024 Q1,Australia,ST-51,Laptop,408398,0.10831215
2024 Q1,Australia,ST-51,Smart Speaker,46464,0.012322822
2024 Q1,Australia,ST-51,Smartphone,466171,0.123634256
2024 Q1,Australia,ST-51,Streaming Device,180503,0.047871605
2024 Q1,Australia,ST-51,Subscription Service,301379,0.079929401
2024 Q1,Australia,ST-51,Tablet,479893,0.127273499
2024 Q1,Australia,ST-51,Wearable,345769,0.091702172
2024 Q1,Australia,ST-52,Accessories,522752,0.128019717
2024 Q1,Australia,ST-52,Audio,551602,0.135084958
2024 Q1,Australia,ST-52,Desktop,414857,0.101596695
2024 Q1,Australia,ST-52,Laptop,555053,0.135930093
2024 Q1,Australia,ST-52,Smart Speaker,47330,0.011590913
2024 Q1,Australia,ST-52,Smartphone,600199,0.146986154
2024 Q1,Australia,ST-52,Streaming Device,56501,0.013836852
2024 Q1,Australia,ST-52,Subscription Service,225637,0.055257531
2024 Q1,Australia,ST-52,Tablet,642543,0.157356018
2024 Q1,Australia,ST-52,Wearable,466897,0.114341068
2024 Q1,Australia,ST-53,Accessories,547215,0.14191242
2024 Q1,Australia,ST-53,Audio,460825,0.119508403
2024 Q1,Australia,ST-53,Desktop,353648,0.091713574
2024 Q1,Australia,ST-53,Laptop,651054,0.168841586
2024 Q1,Australia,ST-53,Smart Speaker,62178,0.016124979
2024 Q1,Australia,ST-53,Smartphone,445062,0.115420493
2024 Q1,Australia,ST-53,Streaming Device,187696,0.048676285
2024 Q1,Australia,ST-53,Subscription Service,232169,0.060209725
2024 Q1,Australia,ST-53,Tablet,539806,0.139991001
2024 Q1,Australia,ST-53,Wearable,376352,0.097601533
2024 Q1,Australia,ST-54,Accessories,650733,0.161794714
2024 Q1,Australia,ST-54,Audio,405363,0.100787252
2024 Q1,Australia,ST-54,Desktop,322058,0.080074749
2024 Q1,Australia,ST-54,Laptop,467942,0.116346554
2024 Q1,Australia,ST-54,Smart Speaker,52050,0.012941429
2024 Q1,Australia,ST-54,Smartphone,546762,0.13594393
2024 Q1,Australia,ST-54,Streaming Device,112476,0.027965421
2024 Q1,Australia,ST-54,Subscription Service,229001,0.056937563
2024 Q1,Australia,ST-54,Tablet,660387,0.164195032
2024 Q1,Australia,ST-54,Wearable,575195,0.143013356
2024 Q1,Australia,ST-55,Accessories,551752,0.131951461
2024 Q1,Australia,ST-55,Audio,456714,0.109223129
2024 Q1,Australia,ST-55,Desktop,444421,0.106283258
2024 Q1,Australia,ST-55,Laptop,511741,0.122382833
2024 Q1,Australia,ST-55,Smart Speaker,57794,0.013821432
2024 Q1,Australia,ST-55,Smartphone,716700,0.171398767
2024 Q1,Australia,ST-55,Streaming Device,211749,0.050639762
2024 Q1,Australia,ST-55,Subscription Service,150088,0.035893537
2024 Q1,Australia,ST-55,Tablet,530303,0.126821934
2024 Q1,Australia,ST-55,Wearable,550215,0.131583888
2024 Q1,Australia,ST-56,Accessories,613471,0.140990478
2024 Q1,Australia,ST-56,Audio,591612,0.135966751
2024 Q1,Australia,ST-56,Desktop,387287,0.089007922
2024 Q1,Australia,ST-56,Laptop,502842,0.115565257
2024 Q1,Australia,ST-56,Smart Speaker,58326,0.013404726
2024 Q1,Australia,ST-56,Smartphone,599052,0.137676643
2024 Q1,Australia,ST-56,Streaming Device,125948,0.028945898
2024 Q1,Australia,ST-56,Subscription Service,232594,0.053455729
2024 Q1,Australia,ST-56,Tablet,680499,0.156395134
2024 Q1,Australia,ST-56,Wearable,559521,0.128591463
2024 Q1,Australia,ST-67,Accessories,586835,0.13790004
2024 Q1,Australia,ST-67,Audio,493545,0.115977873
2024 Q1,Australia,ST-67,Desktop,380875,0.089501611
2024 Q1,Australia,ST-67,Laptop,508467,0.119484386
2024 Q1,Australia,ST-67,Smart Speaker,46040,0.010818915
2024 Q1,Australia,ST-67,Smartphone,627706,0.147504294
2024 Q1,Australia,ST-67,Streaming Device,159567,0.037496563
2024 Q1,Australia,ST-67,Subscription Service,213009,0.05005487
2024 Q1,Australia,ST-67,Tablet,802986,0.188693247
2024 Q1,Australia,ST-67,Wearable,436480,0.1025682
2024 Q1,Austria,ST-20,Accessories,705222,0.169077764
2024 Q1,Austria,ST-20,Audio,444882,0.106660957
2024 Q1,Austria,ST-20,Desktop,423404,0.101511583
2024 Q1,Austria,ST-20,Laptop,542048,0.129956615
2024 Q1,Austria,ST-20,Smart Speaker,66976,0.016057571
2024 Q1,Austria,ST-20,Smartphone,537760,0.128928562
2024 Q1,Austria,ST-20,Streaming Device,179212,0.042966278
2024 Q1,Austria,ST-20,Subscription Service,231564,0.055517728
2024 Q1,Austria,ST-20,Tablet,659376,0.158086134
2024 Q1,Austria,ST-20,Wearable,380548,0.091236809
2024 Q1,Canada,ST-46,Accessories,594120,0.13970225
2024 Q1,Canada,ST-46,Audio,511335,0.120236063
2024 Q1,Canada,ST-46,Desktop,458849,0.107894428
2024 Q1,Canada,ST-46,Laptop,402777,0.094709576
2024 Q1,Canada,ST-46,Smart Speaker,25084,0.005898289
2024 Q1,Canada,ST-46,Smartphone,600503,0.141203158
2024 Q1,Canada,ST-46,Streaming Device,101329,0.02382665
2024 Q1,Canada,ST-46,Subscription Service,376712,0.088580613
2024 Q1,Canada,ST-46,Tablet,710787,0.1671355
2024 Q1,Canada,ST-46,Wearable,471263,0.110813474
2024 Q1,Canada,ST-47,Accessories,651043,0.153512034
2024 Q1,Canada,ST-47,Audio,539836,0.12729009
2024 Q1,Canada,ST-47,Desktop,401499,0.094671056
2024 Q1,Canada,ST-47,Laptop,507139,0.119580334
2024 Q1,Canada,ST-47,Smart Speaker,67292,0.01586705
2024 Q1,Canada,ST-47,Smartphone,541514,0.127685753
2024 Q1,Canada,ST-47,Streaming Device,139346,0.032856951
2024 Q1,Canada,ST-47,Subscription Service,263134,0.062045419
2024 Q1,Canada,ST-47,Tablet,716726,0.168999691
2024 Q1,Canada,ST-47,Wearable,413461,0.097491623
2024 Q1,Canada,ST-48,Accessories,773226,0.178965834
2024 Q1,Canada,ST-48,Audio,536836,0.12425255
2024 Q1,Canada,ST-48,Desktop,475025,0.10994618
2024 Q1,Canada,ST-48,Laptop,499256,0.115554529
2024 Q1,Canada,ST-48,Smart Speaker,56730,0.013130355
2024 Q1,Canada,ST-48,Smartphone,543916,0.12589124
2024 Q1,Canada,ST-48,Streaming Device,106327,0.024609752
2024 Q1,Canada,ST-48,Subscription Service,283425,0.065599697
2024 Q1,Canada,ST-48,Tablet,628596,0.14549072
2024 Q1,Canada,ST-48,Wearable,417186,0.096559143
2024 Q1,Canada,ST-49,Accessories,670965,0.16139162
2024 Q1,Canada,ST-49,Audio,567647,0.136539862
2024 Q1,Canada,ST-49,Desktop,349121,0.083976368
2024 Q1,Canada,ST-49,Laptop,508137,0.122225531
2024 Q1,Canada,ST-49,Smart Speaker,19350,0.004654383
2024 Q1,Canada,ST-49,Smartphone,654862,0.157518259
2024 Q1,Canada,ST-49,Streaming Device,94163,0.022649645
2024 Q1,Canada,ST-49,Subscription Service,256181,0.061620899
2024 Q1,Canada,ST-49,Tablet,513896,0.123610781
2024 Q1,Canada,ST-49,Wearable,523050,0.125812653
2024 Q1,Canada,ST-50,Accessories,699945,0.164848714
2024 Q1,Canada,ST-50,Audio,608256,0.143254426
2024 Q1,Canada,ST-50,Desktop,333288,0.078494879
2024 Q1,Canada,ST-50,Laptop,589419,0.138817998
2024 Q1,Canada,ST-50,Smart Speaker,69932,0.016470152
2024 Q1,Canada,ST-50,Smartphone,506754,0.119349013
2024 Q1,Canada,ST-50,Streaming Device,195810,0.046116519
2024 Q1,Canada,ST-50,Subscription Service,255671,0.060214782
2024 Q1,Canada,ST-50,Tablet,553189,0.13028523
2024 Q1,Canada,ST-50,Wearable,433720,0.102148289
2024 Q1,China,ST-35,Accessories,707099,0.174265072
2024 Q1,China,ST-35,Audio,523553,0.129030024
2024 Q1,China,ST-35,Desktop,395202,0.097397825
2024 Q1,China,ST-35,Laptop,457291,0.112699705
2024 Q1,China,ST-35,Smart Speaker,70750,0.01743639
2024 Q1,China,ST-35,Smartphone,617053,0.152073168
2024 Q1,China,ST-35,Streaming Device,129140,0.031826649
2024 Q1,China,ST-35,Subscription Service,228759,0.056377825
2024 Q1,China,ST-35,Tablet,548674,0.135221113
2024 Q1,China,ST-35,Wearable,380085,0.093672229
2024 Q1,China,ST-36,Accessories,657842,0.142663977
2024 Q1,China,ST-36,Audio,620639,0.134595887
2024 Q1,China,ST-36,Desktop,506563,0.10985661
2024 Q1,China,ST-36,Laptop,599145,0.129934556
2024 Q1,China,ST-36,Smart Speaker,86494,0.018757662
2024 Q1,China,ST-36,Smartphone,607348,0.131713513
2024 Q1,China,ST-36,Streaming Device,136079,0.029510994
2024 Q1,China,ST-36,Subscription Service,280155,0.06075627
2024 Q1,China,ST-36,Tablet,679644,0.147392103
2024 Q1,China,ST-36,Wearable,437220,0.094818427
2024 Q1,China,ST-37,Accessories,506585,0.12373187
2024 Q1,China,ST-37,Audio,558177,0.136333061
2024 Q1,China,ST-37,Desktop,428927,0.104764136
2024 Q1,China,ST-37,Laptop,446495,0.109055067
2024 Q1,China,ST-37,Smart Speaker,85046,0.020772231
2024 Q1,China,ST-37,Smartphone,664591,0.162324362
2024 Q1,China,ST-37,Streaming Device,131276,0.03206377
2024 Q1,China,ST-37,Subscription Service,251718,0.061481368
2024 Q1,China,ST-37,Tablet,679192,0.165890613
2024 Q1,China,ST-37,Wearable,342209,0.083583524
2024 Q1,China,ST-38,Accessories,638399,0.158280757
2024 Q1,China,ST-38,Audio,525683,0.130334639
2024 Q1,China,ST-38,Desktop,364007,0.090249677
2024 Q1,China,ST-38,Laptop,349837,0.086736453
2024 Q1,China,ST-38,Smart Speaker,102514,0.025416696
2024 Q1,China,ST-38,Smartphone,716395,0.17761861
2024 Q1,China,ST-38,Streaming Device,70923,0.017584216
2024 Q1,China,ST-38,Subscription Service,246792,0.061188104
2024 Q1,China,ST-38,Tablet,561510,0.139217367
2024 Q1,China,ST-38,Wearable,457273,0.11337348
2024 Q1,China,ST-40,Accessories,656339,0.154305413
2024 Q1,China,ST-40,Audio,485141,0.114056733
2024 Q1,China,ST-40,Desktop,368000,0.086516864
2024 Q1,China,ST-40,Laptop,547059,0.128613666
2024 Q1,China,ST-40,Smart Speaker,115322,0.027112222
2024 Q1,China,ST-40,Smartphone,729256,0.171448212
2024 Q1,China,ST-40,Streaming Device,95657,0.022488977
2024 Q1,China,ST-40,Subscription Service,236191,0.055528545
2024 Q1,China,ST-40,Tablet,613451,0.144222437
2024 Q1,China,ST-40,Wearable,407090,0.09570693
2024 Q1,China,ST-43,Accessories,646666,0.168450068
2024 Q1,China,ST-43,Audio,485297,0.126415047
2024 Q1,China,ST-43,Desktop,242678,0.063215208
2024 Q1,China,ST-43,Laptop,430584,0.112162854
2024 Q1,China,ST-43,Smart Speaker,120682,0.031436462
2024 Q1,China,ST-43,Smartphone,520487,0.135581693
2024 Q1,China,ST-43,Streaming Device,83986,0.021877519
2024 Q1,China,ST-43,Subscription Service,312916,0.081511509
2024 Q1,China,ST-43,Tablet,539903,0.140639368
2024 Q1,China,ST-43,Wearable,455719,0.118710272
2024 Q1,China,ST-75,Accessories,589918,0.145236611
2024 Q1,China,ST-75,Audio,501106,0.123371277
2024 Q1,China,ST-75,Desktop,364848,0.089824835
2024 Q1,China,ST-75,Laptop,536904,0.132184672
2024 Q1,China,ST-75,Smart Speaker,37734,0.009290034
2024 Q1,China,ST-75,Smartphone,567338,0.139677461
2024 Q1,China,ST-75,Streaming Device,122146,0.030072097
2024 Q1,China,ST-75,Subscription Service,219196,0.053965609
2024 Q1,China,ST-75,Tablet,640297,0.157639818
2024 Q1,China,ST-75,Wearable,482285,0.118737585
2024 Q1,Colombia,ST-63,Accessories,686613,0.172176494
2024 Q1,Colombia,ST-63,Audio,509403,0.127738949
2024 Q1,Colombia,ST-63,Desktop,368277,0.092349901
2024 Q1,Colombia,ST-63,Laptop,536076,0.134427525
2024 Q1,Colombia,ST-63,Smart Speaker,54858,0.013756305
2024 Q1,Colombia,ST-63,Smartphone,440813,0.110539179
2024 Q1,Colombia,ST-63,Streaming Device,180350,0.045224939
2024 Q1,Colombia,ST-63,Subscription Service,198751,0.049839211
2024 Q1,Colombia,ST-63,Tablet,671410,0.168364159
2024 Q1,Colombia,ST-63,Wearable,341293,0.085583338
2024 Q1,Colombia,ST-64,Accessories,563909,0.135809004
2024 Q1,Colombia,ST-64,Audio,505945,0.121849246
2024 Q1,Colombia,ST-64,Desktop,463255,0.111568002
2024 Q1,Colombia,ST-64,Laptop,627286,0.151072402
2024 Q1,Colombia,ST-64,Smart Speaker,68750,0.016557404
2024 Q1,Colombia,ST-64,Smartphone,632778,0.152395068
2024 Q1,Colombia,ST-64,Streaming Device,104749,0.025227222
2024 Q1,Colombia,ST-64,Subscription Service,217570,0.052398463
2024 Q1,Colombia,ST-64,Tablet,515132,0.124061797
2024 Q1,Colombia,ST-64,Wearable,452847,0.109061391
2024 Q1,France,ST-18,Accessories,455513,0.116093281
2024 Q1,France,ST-18,Audio,521980,0.133033241
2024 Q1,France,ST-18,Desktop,356609,0.090886339
2024 Q1,France,ST-18,Laptop,581359,0.148166734
2024 Q1,France,ST-18,Smart Speaker,65666,0.016735815
2024 Q1,France,ST-18,Smartphone,517213,0.13181831
2024 Q1,France,ST-18,Streaming Device,175003,0.04460174
2024 Q1,France,ST-18,Subscription Service,219525,0.055948738
2024 Q1,France,ST-18,Tablet,562285,0.143305483
2024 Q1,France,ST-18,Wearable,468528,0.119410319
2024 Q1,France,ST-19,Accessories,760043,0.182734008
2024 Q1,France,ST-19,Audio,543481,0.130666898
2024 Q1,France,ST-19,Desktop,355979,0.085586565
2024 Q1,France,ST-19,Laptop,453523,0.109038667
2024 Q1,France,ST-19,Smart Speaker,123618,0.029720967
2024 Q1,France,ST-19,Smartphone,559855,0.134603631
2024 Q1,France,ST-19,Streaming Device,73030,0.017558302
2024 Q1,France,ST-19,Subscription Service,167414,0.040250658
2024 Q1,France,ST-19,Tablet,718995,0.172865006
2024 Q1,France,ST-19,Wearable,403348,0.096975298
2024 Q1,France,ST-29,Accessories,667206,0.150009207
2024 Q1,France,ST-29,Audio,632457,0.142196522
2024 Q1,France,ST-29,Desktop,410543,0.092303171
2024 Q1,France,ST-29,Laptop,410530,0.092300249
2024 Q1,France,ST-29,Smart Speaker,31478,0.007077259
2024 Q1,France,ST-29,Smartphone,657435,0.147812374
2024 Q1,France,ST-29,Streaming Device,89336,0.020085585
2024 Q1,France,ST-29,Subscription Service,243493,0.054744999
2024 Q1,France,ST-29,Tablet,747732,0.168114022
2024 Q1,France,ST-29,Wearable,557557,0.125356612
2024 Q1,France,ST-68,Accessories,591522,0.151585282
2024 Q1,France,ST-68,Audio,513891,0.131691319
2024 Q1,France,ST-68,Desktop,254055,0.065104931
2024 Q1,France,ST-68,Laptop,616875,0.158082321
2024 Q1,France,ST-68,Smart Speaker,49754,0.012750116
2024 Q1,France,ST-68,Smartphone,473399,0.121314712
2024 Q1,France,ST-68,Streaming Device,108838,0.027891167
2024 Q1,France,ST-68,Subscription Service,259567,0.066517453
2024 Q1,France,ST-68,Tablet,537109,0.137641236
2024 Q1,France,ST-68,Wearable,497229,0.127421462
2024 Q1,Germany,ST-24,Accessories,679806,0.162123489
2024 Q1,Germany,ST-24,Audio,524346,0.125048621
2024 Q1,Germany,ST-24,Desktop,356226,0.084954534
2024 Q1,Germany,ST-24,Laptop,580864,0.138527313
2024 Q1,Germany,ST-24,Smart Speaker,70060,0.016708254
2024 Q1,Germany,ST-24,Smartphone,500173,0.119283725
2024 Q1,Germany,ST-24,Streaming Device,128591,0.030667016
2024 Q1,Germany,ST-24,Subscription Service,301076,0.07180209
2024 Q1,Germany,ST-24,Tablet,701089,0.167199164
2024 Q1,Germany,ST-24,Wearable,350906,0.083685794
2024 Q1,Germany,ST-25,Accessories,621114,0.141226595
2024 Q1,Germany,ST-25,Audio,688611,0.156573812
2024 Q1,Germany,ST-25,Desktop,438825,0.099778399
2024 Q1,Germany,ST-25,Laptop,576137,0.130999892
2024 Q1,Germany,ST-25,Smart Speaker,28532,0.0064875
2024 Q1,Germany,ST-25,Smartphone,589425,0.134021268
2024 Q1,Germany,ST-25,Streaming Device,176554,0.040144193
2024 Q1,Germany,ST-25,Subscription Service,236839,0.053851572
2024 Q1,Germany,ST-25,Tablet,707497,0.160868041
2024 Q1,Germany,ST-25,Wearable,334462,0.076048728
2024 Q1,Germany,ST-27,Accessories,739197,0.183833161
2024 Q1,Germany,ST-27,Audio,431440,0.107296132
2024 Q1,Germany,ST-27,Desktop,389950,0.096977857
2024 Q1,Germany,ST-27,Laptop,410957,0.102202152
2024 Q1,Germany,ST-27,Smart Speaker,29192,0.007259848
2024 Q1,Germany,ST-27,Smartphone,505763,0.125779746
2024 Q1,Germany,ST-27,Streaming Device,130303,0.032405451
2024 Q1,Germany,ST-27,Subscription Service,263826,0.065611694
2024 Q1,Germany,ST-27,Tablet,649329,0.161483613
2024 Q1,Germany,ST-27,Wearable,471064,0.117150346
2024 Q1,Italy,ST-22,Accessories,559580,0.137826907
2024 Q1,Italy,ST-22,Audio,581291,0.143174418
2024 Q1,Italy,ST-22,Desktop,321397,0.079161433
2024 Q1,Italy,ST-22,Laptop,530173,0.130583839
2024 Q1,Italy,ST-22,Smart Speaker,86110,0.021209255
2024 Q1,Italy,ST-22,Smartphone,576815,0.14207196
2024 Q1,Italy,ST-22,Streaming Device,132871,0.032726686
2024 Q1,Italy,ST-22,Subscription Service,198273,0.048835474
2024 Q1,Italy,ST-22,Tablet,690743,0.170132906
2024 Q1,Italy,ST-22,Wearable,382767,0.094277122
2024 Q1,Italy,ST-23,Accessories,608130,0.141443838
2024 Q1,Italy,ST-23,Audio,629963,0.146521935
2024 Q1,Italy,ST-23,Desktop,341779,0.079493749
2024 Q1,Italy,ST-23,Laptop,527868,0.122775847
2024 Q1,Italy,ST-23,Smart Speaker,94406,0.021957718
2024 Q1,Italy,ST-23,Smartphone,555856,0.129285524
2024 Q1,Italy,ST-23,Streaming Device,160732,0.03738436
2024 Q1,Italy,ST-23,Subscription Service,190399,0.044284553
2024 Q1,Italy,ST-23,Tablet,644802,0.149973311
2024 Q1,Italy,ST-23,Wearable,545510,0.126879167
2024 Q1,Japan,ST-31,Accessories,649664,0.147192271
2024 Q1,Japan,ST-31,Audio,697827,0.158104406
2024 Q1,Japan,ST-31,Desktop,406410,0.092078999
2024 Q1,Japan,ST-31,Laptop,576310,0.130572693
2024 Q1,Japan,ST-31,Smart Speaker,73804,0.016721534
2024 Q1,Japan,ST-31,Smartphone,596882,0.135233624
2024 Q1,Japan,ST-31,Streaming Device,127164,0.028811136
2024 Q1,Japan,ST-31,Subscription Service,256533,0.058121852
2024 Q1,Japan,ST-31,Tablet,583050,0.132099753
2024 Q1,Japan,ST-31,Wearable,446066,0.101063731
2024 Q1,Japan,ST-32,Accessories,628192,0.139744954
2024 Q1,Japan,ST-32,Audio,807377,0.179605697
2024 Q1,Japan,ST-32,Desktop,307995,0.068515274
2024 Q1,Japan,ST-32,Laptop,500390,0.111314658
2024 Q1,Japan,ST-32,Smart Speaker,58572,0.013029681
2024 Q1,Japan,ST-32,Smartphone,652282,0.145103915
2024 Q1,Japan,ST-32,Streaming Device,178298,0.039663424
2024 Q1,Japan,ST-32,Subscription Service,332421,0.07394898
2024 Q1,Japan,ST-32,Tablet,636879,0.141677428
2024 Q1,Japan,ST-32,Wearable,392869,0.087395988
2024 Q1,Japan,ST-33,Accessories,569684,0.133019389
2024 Q1,Japan,ST-33,Audio,581762,0.135839563
2024 Q1,Japan,ST-33,Desktop,440130,0.102768945
